id,Timestamp,Pilihan Jadwal Kelas,Dari mana kamu mengetahui info ini ?,Status,Nama Kampus / Sekolah / Instansi,Alasan Mengikuti Bootcamp Data Science di Intelligo ID,Harapan setelah mengikuti Bootcamp,Unnamed: 0
789b8d4b-a8d0-430d-9fd4-29d445b2f6f2,4/19/2024 9:03:31,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Mahasiswa,Gunadarma,belajar data sains,Mendapatkan skill dalam menganalisa dan membuat suatu solusi dari permasalahan yang ada dengan menerapkan ilmu yang didapat,369.0
c233c56b-6f1a-4f53-9f27-e39f5220f9d3,3/3/2024 12:25:26,,Website,Umum,Universitas Pancasila,Ingin berkarir di bidang data,Memilki ilmu yang lebih dari cukup untuk melakukan pekerjaan di bidang Data Science,370.0
357a2790-e856-4dd3-a0f5-8f6e14d0267f,6/30/2024 8:44:28,,Lain-lain,Mahasiswa,Universitas Mikroskil,Tertarik untuk switch career ke data analyst ,bekerja dibidangnya ,371.0
d9196f86-a4c4-48aa-89e6-1f61947b8201,4/19/2024 9:42:53,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram ads,Fresh Graduates,ITS,"Untuk memiliki kemampuan untuk menganalisis data, memiliki kemampuan problem solving yang baik",bekerja dibidangnya ,372.0
689f72f3-8a26-4eb9-abf2-c41108bc5bb6,4/25/2024 23:39:21,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Website,Mahasiswa,PT Hiraeth Karya Indonesia,Ingin memperdalam ilmu dan mendapatkan pekerjaan di bidang Data Science,Semoga setelah mengikuti bootcamp ini saya langsung ketrima kerja sesuai apa yang saya harapkan aamiin,373.0
c1843817-41a0-4488-9c7a-5a537f4659b5,4/26/2024 10:05:37,,Instagram,Mahasiswa,Universitas Pekalongan ,Ingin memperdalam ilmu dan mendapatkan pekerjaan di bidang Data Science,bekerja dibidangnya ,374.0
752ccf1a-c3a9-463a-af5a-ee8a0815ddad,6/29/2024 19:08:51,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Facebook,Pekerja aktif,PT Hiraeth Karya Indonesia,saya ingin mengembangkan karir sebagai data analyst ataupun data scientist,Dapat memperoleh kompetensi yg sesuai dengan yg dibutuhkan perusahaan untuk bidamg data science ,376.0
bd3c3d70-fe18-477c-bdc3-51c106bd41b5,6/29/2024 19:08:51,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Fresh Graduates,Universitas Mikroskil,"Untuk memiliki kemampuan untuk menganalisis data, memiliki kemampuan problem solving yang baik",Paham teori dan bisa membuat project data secara end to end,377.0
802f27c7-ea1a-4e42-97b3-8174f236e379,4/19/2024 9:03:31,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Instagram,Fresh Graduates,Universitas Alma Ata ,belajar data sains,Mendapatkan skill dalam menganalisa dan membuat suatu solusi dari permasalahan yang ada dengan menerapkan ilmu yang didapat,378.0
d6d28a99-70f3-4053-961c-029e34621e96,4/26/2024 18:54:33,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Pekerja aktif,Universitas Pekalongan ,Mendalami lebih dalam lagi dibidang yang saya minati,Bisa menjadi data scientist yg siap kerja,379.0
64f2a8ab-33f5-42c6-9ba5-54e65b6b5af4,6/18/2024 16:35:47,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Fresh Graduates,Universitas Alma Ata ,Memperdalam Skill,Paham teori dan bisa membuat project data secara end to end,380.0
b57fcc40-677a-40da-9faa-265af0fca89d,4/19/2024 9:03:31,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Facebook,Mahasiswa,Gunadarma,"Untuk memiliki kemampuan untuk menganalisis data, memiliki kemampuan problem solving yang baik",Bisa menguasai skill bidang DS dan bisa memulai freelancer,381.0
dfc7c753-24c4-4193-ae2b-2ee1af876a13,4/21/2024 9:03:51,,Instagram ads,Pekerja aktif,Universitas Alma Ata ,belajar data sains,bekerja dibidangnya ,382.0
f96dc1f6-d3a8-4cf6-a3ab-6a1182d41edd,4/25/2024 23:39:21,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Website,Fresh Graduates,Universitas Alma Ata ,Ingin berkarir di bidang data,Memahami ilmu data science sehingga bisa diimplementasikan ke dunia kerja,384.0
a14d25d1-f7f8-4220-8946-96cf6b19cae9,1/12/2024 19:44:23,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Mahasiswa,Universitas Mikroskil,Memperdalam Skill,Memahami ilmu data science sehingga bisa diimplementasikan ke dunia kerja,385.0
2384d785-bbf8-4c79-be46-5e56d3e5feee,6/29/2024 19:08:51,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram ads,Fresh Graduates,PENS,Tertarik untuk switch career ke data analyst ,menentukan ingin mengambil data science atau data engineering,386.0
88c6509b-cbe2-47c6-ad02-97c92e300c48,4/19/2024 9:42:53,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Instagram ads,Mahasiswa,Universitas Mayjen Sungkono ,"Skil , karier dan job ",memiliki insight baru setiap menghadapi masalah yang berkaitan dengan data,388.0
d8eb4bf2-57a4-4a6a-8865-4ce0bf2c9e12,3/3/2024 12:25:26,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Mahasiswa,unindra ,Ingin belajar data scientist,menentukan ingin mengambil data science atau data engineering,389.0
f627af83-24c8-4c96-a7fd-4e60eddea09e,6/29/2024 19:08:51,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Instagram,Fresh Graduates,Universitas Jambi ,Ingin switch karir karna saya melihat potensi karir di data science itu lumayan menjanjikan ,Memahami ilmu data science sehingga bisa diimplementasikan ke dunia kerja,390.0
0aa927af-2e14-47b5-bb75-c1c700b13262,4/26/2024 10:05:37,,Facebook,Fresh Graduates,unindra ,Ingin switch karir karna saya melihat potensi karir di data science itu lumayan menjanjikan ,memahami data sains,391.0
747f065e-55d2-47c9-ab2b-c349fcbc001d,4/19/2024 9:03:31,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Lain-lain,Pekerja aktif,Universitas Widyagama Malang,Ingin berkarir di bidang data,Paham teori dan bisa membuat project data secara end to end,392.0
59ad52ab-0325-4f71-bbf8-6d0eabc630ad,6/30/2024 8:44:28,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Instagram,Fresh Graduates,Universitas Jambi ,Menambah Skill,menentukan ingin mengambil data science atau data engineering,393.0
ddd0d578-3230-498c-9471-c90132d0399a,6/18/2024 16:35:47,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram ads,Mahasiswa,Universitas Jambi ,saya ingin mengembangkan karir sebagai data analyst ataupun data scientist,Memilki ilmu yang lebih dari cukup untuk melakukan pekerjaan di bidang Data Science,394.0
717bbe10-f11f-4197-820a-cc03420e2016,4/19/2024 9:03:31,,LinkedIn,Mahasiswa,ITS,Ingin mendalami ilmu data science,"mendapatkan job yg sesuai dengan bidang yg saya tekuni yaitu bidang data, dan berharap bootcamp ini memberi job connecting kepada peserta seperti saya",395.0
3e262f96-1a3a-4620-a5cb-26350e9ead3e,4/25/2024 23:39:21,,Instagram,Mahasiswa,Universitas Pekalongan ,belajar data sains,"Dapat ilmu , relasi, jejaring dan project ",396.0
daba59b7-3cb9-4533-b8a8-9e0562490dd2,6/29/2024 19:08:51,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Instagram,Fresh Graduates,UGM,Ingin belajar data scientist,Mendapatkan skill dalam menganalisa dan membuat suatu solusi dari permasalahan yang ada dengan menerapkan ilmu yang didapat,397.0
da651f2b-7264-419b-86f7-c68c199ab2eb,6/29/2024 19:08:51,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram ads,Mahasiswa,ITS,Ingin belajar data scientist,Bisa menjadi data scientist yg siap kerja,398.0
2f586764-da78-499d-9a41-eafd03844e80,7/1/2024 16:14:41,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Mahasiswa,Universitas Jambi ,Tertarik untuk switch career ke data analyst ,"Dapat ilmu , relasi, jejaring dan project ",399.0
64272418-9b0a-406a-8bbe-e115bdbfc718,7/1/2024 16:14:41,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),LinkedIn,Pekerja aktif,Gunadarma,Mendalami lebih dalam lagi dibidang yang saya minati,Dapat memperoleh kompetensi yg sesuai dengan yg dibutuhkan perusahaan untuk bidamg data science ,400.0
6975f225-5acc-48bb-a80d-6a3a5e442fae,6/29/2024 19:08:51,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Lain-lain,Mahasiswa,Universitas Mikroskil,"Skil , karier dan job ",Bisa menjadi data scientist yg siap kerja,401.0
eeebd242-3df2-464c-9aa3-cd5781da8039,6/30/2024 8:44:28,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Instagram,Pekerja aktif,PENS,belajar data sains,Dapat memperoleh kompetensi yg sesuai dengan yg dibutuhkan perusahaan untuk bidamg data science ,402.0
cb05f3e4-515e-4567-9ec2-b3d043b9f1e4,4/19/2024 9:42:53,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Website,Mahasiswa,PT Hiraeth Karya Indonesia,ingin menambah ilmu ,memiliki insight baru setiap menghadapi masalah yang berkaitan dengan data,403.0
2f17238b-3151-4596-bd04-d55f4c80a066,4/21/2024 9:03:51,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram ads,Mahasiswa,PENS,ingin menambah ilmu ,Dapat memperoleh kompetensi yg sesuai dengan yg dibutuhkan perusahaan untuk bidamg data science ,404.0
0e58e77d-a18e-44d2-9fb8-522685cc2b76,4/26/2024 10:05:37,,Instagram ads,Mahasiswa,Universitas Mayjen Sungkono ,belajar data sains,"Dapat ilmu , relasi, jejaring dan project ",406.0
c0f96359-1d50-4ea2-b4d2-98cffcc461bf,7/1/2024 16:14:41,,Instagram,Mahasiswa,ITS,Ingin berkarir di bidang data,Bisa menguasai skill bidang DS dan bisa memulai freelancer,407.0
cee74a0a-0b19-443e-93ff-152112089c51,6/30/2024 8:44:28,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Facebook,Pekerja aktif,Gunadarma,Ingin berkarir di bidang data,"mendapatkan job yg sesuai dengan bidang yg saya tekuni yaitu bidang data, dan berharap bootcamp ini memberi job connecting kepada peserta seperti saya",408.0
bf94eb8d-5d4f-43d3-9528-ff5ef9009951,4/17/2024 16:31:44,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram ads,Fresh Graduates,PT Hiraeth Karya Indonesia,"Skil , karier dan job ",Bisa menguasai skill bidang DS dan bisa memulai freelancer,409.0
7aaf2ee9-a6f9-4256-8f6b-742a0ee1ac2e,7/1/2024 16:14:41,,Website,Mahasiswa,Universitas Widyagama Malang,Memperdalam Skill,Bisa menjadi data scientist yg siap kerja,410.0
83cff052-3ad9-416d-b26e-4797eccc0f10,4/19/2024 9:42:53,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Website,Mahasiswa,unindra ,Ingin mengembangkan karir di bidang Data Science ,menentukan ingin mengambil data science atau data engineering,411.0
78cb70fb-cca0-4d6b-83e3-0ca440be5174,3/3/2024 12:25:26,,Instagram,Fresh Graduates,Universitas Pekalongan ,Ingin berkarir di bidang data,"Dapat ilmu , relasi, jejaring dan project ",412.0
18d72f16-5e3b-4cdd-ac63-6847f84789e2,7/1/2024 16:14:41,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Mahasiswa,ITS,Mendalami lebih dalam lagi dibidang yang saya minati,Bisa bekerja sebagai Data Science ,413.0
d1953b54-615a-4056-af44-817e8a0c4b40,4/19/2024 9:03:31,,LinkedIn,Fresh Graduates,Politeknik TEDC Bandung,Ingin berkarir di bidang data,Paham teori dan bisa membuat project data secara end to end,414.0
5cd193d4-8ecf-4845-a463-61edf2b05ff3,4/26/2024 18:54:33,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Facebook,Pekerja aktif,PENS,"Untuk memiliki kemampuan untuk menganalisis data, memiliki kemampuan problem solving yang baik",Bisa menjadi data scientist yg siap kerja,415.0
7a0157cb-c6fc-4ec5-873e-fafdddf66174,4/21/2024 9:03:51,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Facebook,Mahasiswa,PT Hiraeth Karya Indonesia,Tertarik untuk switch career ke data analyst ,Bisa menguasai skill bidang DS dan bisa memulai freelancer,416.0
d2def5be-4ed5-4735-ba73-d6a360f58a69,4/26/2024 18:54:33,,Instagram ads,Mahasiswa,UNIVERSITAS NEGERI SURABAYA,Memperdalam Skill,Bisa bekerja sebagai Data Science ,417.0
b07938ae-0ab3-44a5-9009-465521064ed4,6/29/2024 19:08:51,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Instagram,Mahasiswa,Universitas Mayjen Sungkono ,Ingin mendalami ilmu data science,Bisa menguasai skill bidang DS dan bisa memulai freelancer,418.0
dab9d52e-ee1a-4508-a4d6-5dd373bb25f6,1/12/2024 19:44:23,,Instagram,Pekerja aktif,Universitas Mikroskil,Ingin berkarir di bidang data,"Dapat ilmu , relasi, jejaring dan project ",419.0
792a10ac-a9bb-45ce-af93-7a2619ef61fe,4/26/2024 18:54:33,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Pekerja aktif,PENS,"Skil , karier dan job ","Dapat ilmu , relasi, jejaring dan project ",420.0
24f641eb-913a-4416-84af-07ec8721940e,4/24/2024 20:26:57,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Website,Fresh Graduates,Politeknik TEDC Bandung,Memperdalam Skill,memiliki insight baru setiap menghadapi masalah yang berkaitan dengan data,421.0
41c2499e-4649-4cd4-8476-d435c6166c58,7/1/2024 16:14:41,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Mahasiswa,unindra ,"Skil , karier dan job ",Mendapatkan skill dalam menganalisa dan membuat suatu solusi dari permasalahan yang ada dengan menerapkan ilmu yang didapat,422.0
f59c8c41-7c50-4929-a64d-49cf2e587423,1/12/2024 19:44:23,,Instagram,Mahasiswa,UNIVERSITAS NEGERI SURABAYA,Menambah Skill,Memilki ilmu yang lebih dari cukup untuk melakukan pekerjaan di bidang Data Science,423.0
dbf069ee-b1dd-4b75-8b6e-73734ec2cb48,1/12/2024 19:44:23,,Lain-lain,Mahasiswa,Politeknik TEDC Bandung,Ingin memperdalam ilmu dan mendapatkan pekerjaan di bidang Data Science,Semoga setelah mengikuti bootcamp ini saya langsung ketrima kerja sesuai apa yang saya harapkan aamiin,424.0
ef4ca2ea-04a0-43cb-b257-87ad0f4d14b0,1/12/2024 19:44:23,,Instagram,Pekerja aktif,Universitas Mayjen Sungkono ,ingin menambah ilmu ,Bisa menguasai skill bidang DS dan bisa memulai freelancer,425.0
4cab344d-1770-4c38-a71f-6d51e8f3b5cc,4/19/2024 9:03:31,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Lain-lain,Pekerja aktif,Universitas Mikroskil,belajar data sains,Semoga setelah mengikuti bootcamp ini saya langsung ketrima kerja sesuai apa yang saya harapkan aamiin,426.0
48a6d994-4f5b-468f-a96b-9ebe47e8e279,1/12/2024 19:44:23,,Instagram ads,Pekerja aktif,Universitas Mikroskil,saya ingin mengembangkan karir sebagai data analyst ataupun data scientist,memahami data sains,427.0
dceebdb5-1a91-4fa6-8072-aaa827868eb3,4/26/2024 18:54:33,,Instagram ads,Fresh Graduates,Universitas Mikroskil,Ingin mendalami ilmu data science,Memahami ilmu data science sehingga bisa diimplementasikan ke dunia kerja,428.0
2b46b282-1df9-4423-9625-2c6743a25144,1/12/2024 19:44:23,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Mahasiswa,Universitas Mayjen Sungkono ,Menambah Skill,Bisa bekerja sebagai Data Science ,429.0
483a2cf3-98f9-456d-81d9-022710423c23,4/24/2024 20:26:57,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Fresh Graduates,unindra ,Ingin belajar data scientist,Memilki ilmu yang lebih dari cukup untuk melakukan pekerjaan di bidang Data Science,430.0
1fb37a6e-bfb4-48da-b71f-d813fb59ef1c,2/29/2024 21:13:00,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Instagram,Mahasiswa,Universitas Pekalongan ,Ingin belajar data scientist,"mendapatkan job yg sesuai dengan bidang yg saya tekuni yaitu bidang data, dan berharap bootcamp ini memberi job connecting kepada peserta seperti saya",431.0
2a205037-8c86-4372-a92d-d81ee9b38025,4/17/2024 16:31:44,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Website,Mahasiswa,Universitas Pekalongan ,Menambah Skill,Bisa bekerja sebagai Data Science ,432.0
44f5e566-7fef-484a-b881-c53d9249ae9b,4/26/2024 18:54:33,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram ads,Mahasiswa,UNIVERSITAS NEGERI SURABAYA,Menambah Skill,menentukan ingin mengambil data science atau data engineering,433.0
3dea5f61-f356-432f-b831-57df87d6b032,6/18/2024 16:35:47,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,LinkedIn,Fresh Graduates,UNIVERSITAS NEGERI SURABAYA,Tertarik untuk switch career ke data analyst ,memahami data sains,434.0
d1d66775-cc03-42ea-ad3c-681efafb3682,4/19/2024 9:42:53,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram ads,Mahasiswa,Universitas Mayjen Sungkono ,"Skil , karier dan job ",Memahami ilmu data science sehingga bisa diimplementasikan ke dunia kerja,435.0
2ae01d22-116d-44c0-84be-cfad96fb519c,6/30/2024 8:44:28,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Website,Mahasiswa,Universitas Pekalongan ,Ingin memperdalam ilmu dan mendapatkan pekerjaan di bidang Data Science,"mendapatkan job yg sesuai dengan bidang yg saya tekuni yaitu bidang data, dan berharap bootcamp ini memberi job connecting kepada peserta seperti saya",436.0
b166452a-784d-4789-941e-1c7b8b6229f6,6/29/2024 19:08:51,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Mahasiswa,PENS,Mendalami lebih dalam lagi dibidang yang saya minati,Bisa menjadi data scientist yg siap kerja,437.0
1e22ce44-7a97-4f75-b7f5-d47bd96a8342,4/19/2024 9:03:31,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,LinkedIn,Mahasiswa,Universitas Jambi ,belajar data sains,Bisa bekerja sebagai Data Science ,438.0
0fe94c00-c05c-4d31-9f39-7d31012ea47a,4/19/2024 9:42:53,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Lain-lain,Mahasiswa,Universitas Widyagama Malang,ingin menambah ilmu ,memiliki insight baru setiap menghadapi masalah yang berkaitan dengan data,439.0
16b89a6a-1ce4-4a2d-b19e-8d37bc7c7c5e,6/18/2024 16:35:47,,Instagram ads,Mahasiswa,Politeknik TEDC Bandung,Ingin berkarir di bidang data,"mendapatkan job yg sesuai dengan bidang yg saya tekuni yaitu bidang data, dan berharap bootcamp ini memberi job connecting kepada peserta seperti saya",440.0
663c3978-6013-4a55-9a58-5d538e435021,3/3/2024 12:25:26,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram ads,Mahasiswa,Politeknik TEDC Bandung,Ingin mengembangkan karir di bidang Data Science ,memiliki insight baru setiap menghadapi masalah yang berkaitan dengan data,441.0
7f337d29-cfd2-4a03-bbb9-ec6196e1d34d,2/29/2024 21:13:00,,Lain-lain,Mahasiswa,Gunadarma,"Untuk memiliki kemampuan untuk menganalisis data, memiliki kemampuan problem solving yang baik","mendapatkan job yg sesuai dengan bidang yg saya tekuni yaitu bidang data, dan berharap bootcamp ini memberi job connecting kepada peserta seperti saya",442.0
5ef119b1-883b-4964-8400-341414ee551a,6/29/2024 19:08:51,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Mahasiswa,Politeknik TEDC Bandung,Ingin mendalami ilmu data science,Paham teori dan bisa membuat project data secara end to end,443.0
709c8608-6cac-4147-9d6e-e8152ce6340c,7/1/2024 16:14:41,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Pekerja aktif,Universitas Alma Ata ,Mendalami lebih dalam lagi dibidang yang saya minati,Bisa menguasai skill bidang DS dan bisa memulai freelancer,444.0
17f173bf-52a2-4042-80ee-6d30d0217f4c,4/19/2024 9:03:31,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Mahasiswa,Universitas Pancasila,Memperdalam Skill,Bisa menjadi data scientist yg siap kerja,445.0
216de2aa-e0bf-41b4-92da-3ad50ab2af5e,4/26/2024 10:05:37,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram ads,Pekerja aktif,Universitas Pancasila,Ingin berkarir di bidang data,bekerja dibidangnya ,446.0
9c2aadbd-036d-45e6-b130-7f3d98892dba,4/21/2024 9:03:51,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Mahasiswa,UNIVERSITAS NEGERI SURABAYA,Ingin mengembangkan karir di bidang Data Science ,Bisa bekerja sebagai Data Science ,447.0
4cf82814-1d7e-430c-bba3-247af2552306,4/19/2024 9:03:31,,Instagram,Fresh Graduates,PENS,Memperdalam Skill,menentukan ingin mengambil data science atau data engineering,448.0
b661cc43-3695-4a39-b0dc-21164ec6e199,4/26/2024 10:05:37,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Fresh Graduates,UGM,"Skil , karier dan job ",bekerja dibidangnya ,449.0
e04076e5-3fab-4e6b-9f79-38c54336e47b,6/29/2024 19:08:51,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Website,Mahasiswa,Universitas Mikroskil,Memperdalam Skill,Bisa menjadi data scientist yg siap kerja,451.0
d59a405f-f8b3-49e9-9ac2-88dc3e6a1e53,6/18/2024 16:35:47,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Instagram ads,Mahasiswa,Universitas Mikroskil,Mendalami lebih dalam lagi dibidang yang saya minati,menentukan ingin mengambil data science atau data engineering,452.0
a133b00f-54e3-42c5-87db-f89de83c6874,4/25/2024 23:39:21,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Facebook,Pekerja aktif,Universitas Pancasila,Ingin berkarir di bidang data,Bisa menguasai skill bidang DS dan bisa memulai freelancer,453.0
bcb872cd-f6f8-422c-8729-59be0b01e4c4,4/21/2024 9:03:51,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Pekerja aktif,Universitas Mayjen Sungkono ,Menambah Skill,Mendapatkan skill dalam menganalisa dan membuat suatu solusi dari permasalahan yang ada dengan menerapkan ilmu yang didapat,454.0
e18562d7-a549-49e1-ade6-2373fed3787d,4/17/2024 16:31:44,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram ads,Fresh Graduates,Universitas Jambi ,Menambah Skill,memiliki insight baru setiap menghadapi masalah yang berkaitan dengan data,455.0
34099491-cba6-4b79-9c62-38e83f1cf9db,6/30/2024 8:44:28,,Lain-lain,Fresh Graduates,PT Hiraeth Karya Indonesia,Ingin switch karir karna saya melihat potensi karir di data science itu lumayan menjanjikan ,Memilki ilmu yang lebih dari cukup untuk melakukan pekerjaan di bidang Data Science,456.0
5e454df6-a68f-4b76-b06a-f576ed27a11e,4/26/2024 10:05:37,,LinkedIn,Fresh Graduates,Politeknik TEDC Bandung,Tertarik untuk switch career ke data analyst ,Paham teori dan bisa membuat project data secara end to end,457.0
40ef5c66-cc76-49a6-851d-1b58fe2953d7,7/1/2024 16:14:41,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram,Fresh Graduates,Universitas Widyagama Malang,"Untuk memiliki kemampuan untuk menganalisis data, memiliki kemampuan problem solving yang baik",memahami data sains,458.0
3aa83f6f-e363-4f12-9770-8902a51fbfbc,7/1/2024 16:14:41,,Website,Mahasiswa,ITS,Memperdalam Skill,bekerja dibidangnya ,459.0
48aeea0c-cfef-4b4a-b94f-415455a9d7af,6/18/2024 16:35:47,,Instagram,Mahasiswa,ITS,"Untuk memiliki kemampuan untuk menganalisis data, memiliki kemampuan problem solving yang baik",Mendapatkan skill dalam menganalisa dan membuat suatu solusi dari permasalahan yang ada dengan menerapkan ilmu yang didapat,460.0
c4cf804a-7759-4269-8562-c7141d2c18c7,2/29/2024 21:13:00,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Lain-lain,Pekerja aktif,Universitas Mayjen Sungkono ,belajar data sains,Memahami ilmu data science sehingga bisa diimplementasikan ke dunia kerja,461.0
a76629f6-fe9d-4e32-a4ab-46b9faf116a0,6/30/2024 8:44:28,Bootcamp Data Science For Beginner Batch 8 - Mulai Februari 2024,Instagram ads,Fresh Graduates,Universitas Pancasila,saya ingin mengembangkan karir sebagai data analyst ataupun data scientist,Memilki ilmu yang lebih dari cukup untuk melakukan pekerjaan di bidang Data Science,462.0
6cfc3694-9d16-4d0e-be7d-e717b3e39ea9,7/1/2024 16:14:41,,Lain-lain,Fresh Graduates,UGM,Memperdalam Skill,memahami data sains,463.0
0e321c7e-d2cf-4699-aa74-9544ab8f2090,4/17/2024 16:31:44,,Instagram ads,Mahasiswa,PT Hiraeth Karya Indonesia,ingin menambah ilmu ,bekerja dibidangnya ,464.0
ba649e58-8a55-492c-bf39-5d660ebef5c7,6/18/2024 16:35:47,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),LinkedIn,Fresh Graduates,UGM,Memperdalam Skill,Semoga setelah mengikuti bootcamp ini saya langsung ketrima kerja sesuai apa yang saya harapkan aamiin,465.0
8e3026d2-a977-4221-a6cc-c30fd3590962,4/25/2024 23:39:21,Bootcamp Data Science For Beginner Batch 9 - Mulai April 2024 (Kelas Terdekat),Instagram ads,Mahasiswa,PT Hiraeth Karya Indonesia,Menambah Skill,bekerja dibidangnya ,466.0
1bbd002a-73c0-4f38-8e36-76560bba1f49,1/12/2024 19:44:23,,Instagram ads,Mahasiswa,Universitas Mikroskil,Ingin berkarir di bidang data,Semoga setelah mengikuti bootcamp ini saya langsung ketrima kerja sesuai apa yang saya harapkan aamiin,467.0
e6574fcd-b5fd-40b8-b94a-e3fdf1c887b6,4/17/2024 16:31:44,,Instagram ads,Fresh Graduates,Universitas Jambi ,"Untuk memiliki kemampuan untuk menganalisis data, memiliki kemampuan problem solving yang baik",bekerja dibidangnya ,468.0
