,id,Kualitas materi ,Siapa trainer pada hari ini ?,Kualitas trainer ,jumlah_kehadiran
359,f59c8c41-7c50-4929-a64d-49cf2e587423,5,ars,3,24
360,c16dd75d-767f-4f05-a3cf-e3207ecb51a4,5,ars,5,19
361,fdf2851c-a685-4112-80fc-401747191dc3,5,mdn,5,26
362,23205395-678b-4b55-a150-3fc8227c3a18,5,mf,3,29
363,2d1a4ae6-c125-4238-ae47-5496c45d5d8c,4,mw,4,24
364,4ac5d5c7-fcf8-4d13-8384-5e452e3c04af,5,mdn,5,28
365,e696ca58-d61a-449b-8aae-30772b7d92e3,5,ars,5,24
366,3ebec66e-6765-4b6b-a97a-c0eb8314e327,5,ars,5,20
367,16b89a6a-1ce4-4a2d-b19e-8d37bc7c7c5e,3,mdn,4,21
368,651aa3c1-3bba-4b30-9471-e0f7857900f7,5,mdn,3,29
369,fe2ef5d1-e5b0-4c59-b553-8a14aa6485fd,4,mf,5,28
370,558a3ec4-7fbc-40e7-9553-f8cff87516c7,5,ars,5,29
371,b72ffd03-aef1-4d7f-896e-953964384583,3,mdn,5,24
372,483a2cf3-98f9-456d-81d9-022710423c23,5,ars,5,24
373,f6079976-5f69-482b-8b84-179dd5524bfa,5,mf,4,28
374,dbf069ee-b1dd-4b75-8b6e-73734ec2cb48,4,je,4,21
375,6be004f0-b701-4daa-b7e2-312b56f97129,5,mdn,4,23
376,f63a1efa-33c6-40c7-8688-ef9d34466284,4,mdn,5,24
377,709c8608-6cac-4147-9d6e-e8152ce6340c,5,ars,4,24
378,4ac5d5c7-fcf8-4d13-8384-5e452e3c04af,4,mdn,4,28
379,ae40a3a5-e900-4cbc-8955-280bd7529d92,3,mdn,5,21
380,88c6509b-cbe2-47c6-ad02-97c92e300c48,5,ars,4,30
381,342ea9ee-c313-48ec-9c3e-d11cc7614f54,4,mfars,4,29
382,5ea1e29a-d64c-4b9b-bf02-d7bb6e8b1156,5,ars,5,29
383,5fab557d-756e-44e7-8f28-2896570692b2,5,mdn,3,30
384,1a26488b-6cd0-47ce-a93f-a8b4c8da09e2,5,ars,4,19
385,a59fa924-4733-471c-8754-f6595cd0e6f1,3,ars,5,27
386,68808f5c-066f-4afa-b2fa-ae7abe1e6ba5,5,ars,5,19
387,d99430cc-3810-4660-823f-02144b19ea3d,5,ars,4,29
388,9b87a188-a71f-4d7a-bb50-b7fae8022f80,4,mdn,5,27
389,0b5bc2f8-6b6b-4cd8-abdd-7c9350676492,3,ars,4,26
390,2b9d541b-cc79-4e7a-8aca-958bed3b2c61,4,mdn,4,18
391,7f337d29-cfd2-4a03-bbb9-ec6196e1d34d,5,mf,4,30
392,789055e5-3d0a-423a-bd82-c9fcfdf03bac,5,ars,5,30
393,adc0ba52-ad0c-4888-9527-72d7900b42bd,5,ars,4,26
394,0fe94c00-c05c-4d31-9f39-7d31012ea47a,5,mdn,3,24
395,f9c4d67a-8176-4831-b098-8d866ed2dd52,5,ars,5,20
396,de26149b-380f-42c9-bdc1-a8584f2c5233,5,mw,5,29
397,9054ffc8-9df3-4b73-a700-17b228a19cba,5,je,4,29
398,8c8342e9-a790-4117-b607-5415d372b7f6,5,ars,3,29
399,1b8f176a-44b5-4b9f-b3aa-7fd66e2c5697,5,ars,5,20
400,3ebec66e-6765-4b6b-a97a-c0eb8314e327,5,mdn,5,20
401,1e22ce44-7a97-4f75-b7f5-d47bd96a8342,5,ars,4,22
402,d13135a7-9a68-4169-815e-981149a54291,5,ars,5,27
403,6b792bd6-6f66-4692-b446-832cc13edc39,5,mdn,5,25
404,ab3fe741-a432-4b93-97e7-ca7f86b14d56,4,mdn,4,21
405,9054ffc8-9df3-4b73-a700-17b228a19cba,5,mdn,5,29
406,9a72950d-597c-4488-8d80-702130f485ee,5,mdn,4,23
407,9cdeb8f3-f6ad-44fd-bccb-390c69038d0b,4,mdn,3,20
408,a07d4949-be64-47ce-b0d2-c4b3e775404e,4,mw,5,24
409,b7ba5486-611f-4ead-9e37-51de7d6961bb,5,ars,5,30
410,77a3f484-80a6-4184-b278-fc2ba7a9bc4d,4,ars,5,24
411,b166452a-784d-4789-941e-1c7b8b6229f6,4,ars,2,21
412,934eaca0-2d10-4419-8175-7812976e2931,5,mdn,5,21
413,0fe94c00-c05c-4d31-9f39-7d31012ea47a,4,je,5,24
414,2a205037-8c86-4372-a92d-d81ee9b38025,4,ars,4,21
415,0e321c7e-d2cf-4699-aa74-9544ab8f2090,5,mdn,3,26
416,40ef5c66-cc76-49a6-851d-1b58fe2953d7,5,mdn,3,29
417,e62e4b0c-e929-48f4-ad21-f172df57e747,4,mf,4,23
418,558a3ec4-7fbc-40e7-9553-f8cff87516c7,5,mdn,5,29
419,0aa927af-2e14-47b5-bb75-c1c700b13262,5,mdn,5,25
420,ce6e85c5-f384-4d46-b67e-a4ca72252a0a,5,mdn,5,30
421,d59a405f-f8b3-49e9-9ac2-88dc3e6a1e53,4,mfars,5,23
422,cb05f3e4-515e-4567-9ec2-b3d043b9f1e4,5,mdn,4,22
423,19d5ec55-7543-48c4-8fbc-f01f5a9b2c95,4,mdn,3,26
424,e876c637-3708-402f-9fc3-ed2a59c697c9,5,ars,4,27
425,b8d47eb3-c03a-46ae-9ccb-29bb9f61162b,5,mf,4,30
426,2d1a4ae6-c125-4238-ae47-5496c45d5d8c,5,mf,4,24
427,444bb96e-33b5-408b-8f36-792f40a9e402,3,mdn,5,20
428,c6843a46-7606-45f7-a642-7dfbe9bb61cf,4,ars,5,28
429,f29b1b86-ab96-4876-889d-70b5955a01c7,5,mf,4,27
430,5e454df6-a68f-4b76-b06a-f576ed27a11e,5,ars,5,22
431,37ff7521-e05d-4635-8d59-e3c6f852d77d,4,mfars,5,23
432,c233c56b-6f1a-4f53-9f27-e39f5220f9d3,5,mdn,5,26
433,5cd193d4-8ecf-4845-a463-61edf2b05ff3,5,ars,5,26
434,a137710a-0bfc-4d4e-be3b-2aa711ee0d7c,5,mf,5,19
435,f6079976-5f69-482b-8b84-179dd5524bfa,5,mdn,5,28
436,e7cb74f4-ab7a-4555-90a9-a9f5ecb3f9b6,4,mw,4,28
437,6e83b88a-84c4-4f8a-8fa9-9ff48e48fa49,4,ars,5,24
438,2d289025-ff1e-4ba7-a201-6b6053e593e8,3,ars,5,21
439,f064f333-666c-499f-bfcb-b71607e60de7,5,mdn,5,30
440,fb0fdb0e-a962-4fa1-8447-b5f52235ffe8,4,mfars,3,20
441,f63a1efa-33c6-40c7-8688-ef9d34466284,4,ars,3,24
442,bd3fa596-ba3b-4756-90a8-164d551c2b98,5,mdn,4,19
443,41ae8e3f-715e-4fe0-aa5f-75aca345731c,5,tam,5,28
444,9c2aadbd-036d-45e6-b130-7f3d98892dba,5,ars,4,20
445,0f1a02d0-badb-422e-a97f-76df0e23f581,5,mdn,4,26
446,3c24d078-c8f8-4f83-ab59-6d25c5b84bc2,4,j,5,30
447,ac1781e0-796b-4d94-a324-680e348fe2cb,5,mdn,5,22
448,34099491-cba6-4b79-9c62-38e83f1cf9db,3,mdn,4,22
449,5939bdfb-18e1-40ee-8654-d802e218a33f,5,mdn,5,29
450,927c3ada-c329-468f-8b53-036feb07b813,5,mdn,5,21
451,2c867a72-877a-4cfb-8d18-01990c6c4846,5,ars,3,19
452,1de40c3b-877b-48c2-be67-4021b5459754,5,mdn,5,22
453,0e354232-854f-43ec-944d-b120245eea4d,4,mf,5,21
454,e04076e5-3fab-4e6b-9f79-38c54336e47b,5,mdn,5,20
455,4afd54fc-f5e7-41c3-beaf-b9b1270a218c,3,ars,5,28
456,98101cf4-a26d-4e32-9f91-6f42993b3ea1,3,mdn,4,18
457,d6d28a99-70f3-4053-961c-029e34621e96,5,mw,5,21
458,6be004f0-b701-4daa-b7e2-312b56f97129,5,ars,4,23
459,94173ad0-5841-4719-9ae3-44e387b19633,5,k,4,28
460,9ac75f91-4f73-4df0-bb20-b7de3069baee,5,mf,5,25
461,44ca9a06-8b5d-42d1-a313-dfee18559727,4,mdn,5,28
462,eb698920-996b-4bbd-b8a5-7414f307aa42,4,ars,5,21
463,2384d785-bbf8-4c79-be46-5e56d3e5feee,5,mdn,4,19
464,0a986dd7-a658-40a9-9d1b-d3074e036e35,4,ars,5,30
465,ed2064be-7d40-4f59-9e7d-d7e7dd54b118,5,mw,4,28
466,a9c35b24-76a8-4b67-addd-81845fb390c7,3,fg,5,29
467,789b8d4b-a8d0-430d-9fd4-29d445b2f6f2,4,mw,3,29
468,ac1781e0-796b-4d94-a324-680e348fe2cb,5,j,5,22
469,37801059-5d8a-4bb8-ac44-c92f83dbfa3a,5,mf,3,19
470,ac687490-2263-42a4-b629-41f9cb808ec3,4,mw,4,28
471,792a10ac-a9bb-45ce-af93-7a2619ef61fe,5,ars,5,30
472,2f520f04-c2d9-4b9c-a029-6f9df9507b70,5,mdn,4,20
473,202f45d7-fcef-4cc2-8278-6cd8e89d01cd,4,ars,5,19
474,64272418-9b0a-406a-8bbe-e115bdbfc718,5,ars,5,25
475,8e3026d2-a977-4221-a6cc-c30fd3590962,5,mf,4,30
476,93cc8629-4757-4a91-acbe-cb586e385c66,5,mdn,5,18
477,37ff7521-e05d-4635-8d59-e3c6f852d77d,5,mdn,4,23
478,fdf2851c-a685-4112-80fc-401747191dc3,5,mdn,5,26
479,26180c48-bfbb-4af5-b4ff-6a1aa15b9f84,5,ars,4,28
480,37725a9e-f7e1-4803-ad03-e9be32e186d4,5,mdn,4,20
481,eb5ab705-64b5-4824-80b1-748c0c01560b,5,mdn,5,30
482,820fb470-45af-4458-a617-8ea1f9d8915d,4,mw,5,30
483,0e97a2f7-f21a-4142-b564-eac1d55150cb,5,k,4,28
484,6e77a16f-1fc0-43a6-bf10-ef592e2084ea,4,mdn,3,28
485,85c289f3-c492-4b55-91f1-25a199c58832,3,mf,4,25
486,8d2d94c5-8114-4962-a74e-d3f9ce3f36f5,4,mdn,5,18
487,8d2d94c5-8114-4962-a74e-d3f9ce3f36f5,5,k,5,18
488,8836f623-a6e4-442f-aa50-99c436187488,5,ars,5,24
489,a07d4949-be64-47ce-b0d2-c4b3e775404e,5,ars,4,24
490,18d72f16-5e3b-4cdd-ac63-6847f84789e2,5,ars,5,25
491,5d11e9c3-db2d-42ce-a4b2-676294bcab5c,4,mf,4,24
492,0a986dd7-a658-40a9-9d1b-d3074e036e35,5,mf,5,30
493,6b544598-bc17-4e6f-9cd4-987f46c83902,5,mdn,5,19
494,83da35e2-88ab-4562-9f43-c192ecdaed1e,5,mfarsmdn,5,18
495,a133b00f-54e3-42c5-87db-f89de83c6874,5,tam,4,20
496,c1133665-1bdf-4e34-ad54-083732118089,5,mf,5,18
497,cbaaf4cd-85c3-4140-9033-acedf90fa1cb,5,ars,4,22
498,1da45063-2dc1-41f2-88ea-7f61fe7f9a19,5,mdn,4,25
499,e98d0b49-dc22-4be4-89e6-38ba25d671b3,5,mw,5,21
500,789b8d4b-a8d0-430d-9fd4-29d445b2f6f2,5,mdn,4,29
501,3e262f96-1a3a-4620-a5cb-26350e9ead3e,5,mdn,5,22
502,4ac5d5c7-fcf8-4d13-8384-5e452e3c04af,5,ars,5,28
503,8e3026d2-a977-4221-a6cc-c30fd3590962,5,ars,5,30
504,e8cf2675-3727-4525-970c-77eff23acff5,3,ars,4,22
505,7c7aeed7-f005-426d-aafd-368700609ba0,4,k,5,22
506,c1133665-1bdf-4e34-ad54-083732118089,4,mdn,5,18
507,9a61b41c-a3e3-4ee1-b5d0-fd87681fe92a,3,ars,5,21
508,2f586764-da78-499d-9a41-eafd03844e80,5,ars,5,29
509,39acfef6-976a-4ca5-a481-e5d887907fad,5,ars,4,19
510,83cff052-3ad9-416d-b26e-4797eccc0f10,5,mdn,5,25
511,78cb70fb-cca0-4d6b-83e3-0ca440be5174,4,ars,5,27
512,d057bbf9-c5fa-420a-9bb9-1f6322853d1c,5,mdn,4,27
513,14d84dec-8ae5-46d1-aebd-b3aa52f097ff,4,k,5,30
514,fefb10d9-4247-4d30-b89d-9efd8c703bf1,4,mdn,4,23
515,202f45d7-fcef-4cc2-8278-6cd8e89d01cd,5,mf,5,19
516,c43a7404-eeeb-4714-9bc9-598b448da6f9,3,ars,5,30
517,cee38db4-d8fb-4876-affb-408d23f0c5fc,3,mw,5,20
518,2384d785-bbf8-4c79-be46-5e56d3e5feee,5,ars,4,19
519,53f8916f-1f81-4fd4-ba7e-b3574e6852eb,5,ars,5,19
520,44ca9a06-8b5d-42d1-a313-dfee18559727,5,ars,5,28
521,64f2a8ab-33f5-42c6-9ba5-54e65b6b5af4,5,ars,4,30
522,93515f8d-d789-46de-bb36-728e6b16625a,5,mf,5,20
523,f96dc1f6-d3a8-4cf6-a3ab-6a1182d41edd,5,ars,4,23
524,b8617d9b-d83b-4256-a87a-6edeaaedc6ba,3,mdn,4,24
525,9b6d950a-d667-4f0b-ac67-0d810b2feff6,3,j,3,22
526,59ad52ab-0325-4f71-bbf8-6d0eabc630ad,4,ars,4,30
527,0aa927af-2e14-47b5-bb75-c1c700b13262,5,je,4,25
528,9cdeb8f3-f6ad-44fd-bccb-390c69038d0b,5,mf,5,20
529,216de2aa-e0bf-41b4-92da-3ad50ab2af5e,3,ars,5,22
530,6682a9bf-56ba-4596-8da7-14e90a00dcd4,5,ars,4,29
531,3715dae0-d872-499f-8f0c-fabf940e2bc0,5,ars,5,25
532,acf94512-66a4-418e-98d7-dfc6c4691d80,5,ars,4,24
533,2f520f04-c2d9-4b9c-a029-6f9df9507b70,4,ars,3,20
534,2e276933-00b1-44a5-93f7-8327f3fcca83,4,mdn,4,25
535,38ba55a0-96fe-4f04-af03-fe2a75bf9968,5,ars,5,26
536,38f9af29-497a-49e7-b561-797d2a207cf0,5,mdn,3,30
537,be1f9c71-c6b8-48c6-84bb-6ef5174954aa,5,ars,5,20
538,17f173bf-52a2-4042-80ee-6d30d0217f4c,5,mdn,4,20
539,2f773992-bd33-499d-b4d8-9de663d61d09,5,mf,5,18
540,be1f9c71-c6b8-48c6-84bb-6ef5174954aa,5,mdn,5,20
541,f2359723-11a9-4415-8278-4adb624d9e6b,5,mdn,4,29
542,2f17238b-3151-4596-bd04-d55f4c80a066,3,ars,4,30
543,e6574fcd-b5fd-40b8-b94a-e3fdf1c887b6,3,mf,5,24
544,64f2a8ab-33f5-42c6-9ba5-54e65b6b5af4,5,ars,4,30
545,a04fce7c-b286-4d7c-a980-189ed10f7dcb,4,ars,4,28
546,1c8b2fc6-6dea-4184-9cb0-5dfbe49b73da,3,ars,4,30
547,493c0fa8-bb96-4b13-b9fb-93abb37b65e7,5,mf,3,29
548,afcb575e-c985-4e48-8663-6e73dd6dbe65,5,mdn,5,29
549,a4272ae2-4e7e-4252-a49a-10445c387bc6,4,mdn,3,29
550,9edfb2eb-d613-48d3-bce6-bc81bffc2ac7,4,mdn,5,25
551,24f641eb-913a-4416-84af-07ec8721940e,3,ars,5,20
552,1efd7e76-acea-457d-b43c-d2c538c532b2,5,mdn,3,22
553,5805dec2-b9a9-4314-9e19-729737c7a6c6,5,mdn,5,21
554,a93b4520-48eb-4201-afbf-b8d72d7eb56a,5,mdn,5,28
555,220cc7c6-0cef-413b-af2a-ec2208ceac65,5,k,5,20
556,927c3ada-c329-468f-8b53-036feb07b813,5,ars,3,21
557,daba59b7-3cb9-4533-b8a8-9e0562490dd2,3,mdn,5,23
558,e59739bb-d66f-479b-92f8-1a526fb5a428,4,mdn,5,22
559,18ef96e8-9a73-4678-8c6c-772ce127d7f9,4,mdn,3,30
560,94173ad0-5841-4719-9ae3-44e387b19633,5,ars,5,28
561,49e2e565-049d-4753-871a-2ec2587d386e,4,ars,3,30
562,b2120df0-7828-41fd-8a67-19bf1554d594,3,mdn,5,19
563,3d110c2c-e912-45ac-b49c-d55781dd00dd,5,ars,4,26
564,9c190f0c-c070-4a52-946b-462086f30106,4,ars,5,25
565,d1560a24-8c99-4ae8-85f9-c9bf80991ce4,5,je,5,26
566,5e6e310e-6abc-4e1a-b8e6-75b0a5b991b2,5,ars,4,28
567,eb5ab705-64b5-4824-80b1-748c0c01560b,5,ars,5,30
568,19d5ec55-7543-48c4-8fbc-f01f5a9b2c95,5,mdn,4,26
569,820fb470-45af-4458-a617-8ea1f9d8915d,5,mw,4,30
570,c44794ff-60de-42e8-9ac1-d221a8ab29c0,5,ars,5,30
571,59ad52ab-0325-4f71-bbf8-6d0eabc630ad,5,mdn,5,30
572,5d11e9c3-db2d-42ce-a4b2-676294bcab5c,5,k,3,24
573,9fdd2e9f-bbb9-4c36-ad62-91b8914dd0ea,5,ars,5,25
574,24e8d7e7-70e0-47f0-835c-f03045861de5,4,ars,5,25
575,4afd54fc-f5e7-41c3-beaf-b9b1270a218c,4,ars,5,28
576,8aef2d51-8022-4436-a3a6-8c80ea4e0d91,3,ars,5,29
577,af410c09-749d-4f0b-bdb1-f3d0e42a2b0f,5,mf,3,19
578,4ac5d5c7-fcf8-4d13-8384-5e452e3c04af,4,ars,4,28
579,f6079976-5f69-482b-8b84-179dd5524bfa,5,mdn,4,28
580,90f03727-0a86-4f64-8828-9b8d6d2a0650,4,mf,5,28
581,85c289f3-c492-4b55-91f1-25a199c58832,5,ars,5,25
582,a2509b39-af24-4703-842f-27c2dcd12475,5,ars,5,29
583,22c4015e-dc9e-4d9e-b7f2-3a69fe57a3b8,5,ars,5,22
584,0ef4cecc-887a-460d-b699-659969939b87,5,mw,5,24
585,b201d5cd-6e38-4c63-8347-e1dbd89720e9,5,mw,4,24
586,2d1a4ae6-c125-4238-ae47-5496c45d5d8c,5,mf,5,24
587,7aaf2ee9-a6f9-4256-8f6b-742a0ee1ac2e,5,mw,5,26
588,7a024b41-0a4e-41dd-ad47-121884fa8a11,5,mw,5,23
589,f9c4d67a-8176-4831-b098-8d866ed2dd52,5,mf,5,20
590,d1d66775-cc03-42ea-ad3c-681efafb3682,5,mdn,5,24
591,f0d0484f-f159-4fe0-8ed4-45dd77bc7cff,5,fg,4,22
592,670e36fe-2b5e-4426-919b-889ef9ae7dc9,5,mdn,4,26
593,3c24d078-c8f8-4f83-ab59-6d25c5b84bc2,3,ars,5,30
594,c0db802b-635c-4f93-b4cb-7d9883a43093,4,mdn,5,28
595,921eaf8b-9aee-46c9-8e43-76663964131c,3,mdn,3,21
596,66435fb2-4e78-43d7-952d-d83ed97c5590,5,ars,5,21
597,f96dc1f6-d3a8-4cf6-a3ab-6a1182d41edd,5,mdn,3,23
598,efee5412-be59-448d-9f6e-9a7dcf201113,5,ars,4,29
599,eb5ab705-64b5-4824-80b1-748c0c01560b,4,mw,5,30
600,e42c716f-8970-4881-89c6-3db8a37ccd35,2,ars,4,30
601,0b187bd8-2c9e-4c1a-ad95-1ac60fa3f39d,4,mdn,5,20
602,de511cef-1fc8-493b-bb99-d9ba30a042c9,5,ars,4,28
603,abeb14a7-d8db-429f-9acc-79ef8cdf9a02,5,ars,4,23
604,689f72f3-8a26-4eb9-abf2-c41108bc5bb6,5,ars,4,23
605,ca5c06a4-b01e-4e89-b6e0-507d13da74e9,4,ars,5,27
606,cdb366d6-e302-45aa-b61c-6bb4bd827c4f,4,ars,4,22
607,adc0ba52-ad0c-4888-9527-72d7900b42bd,4,ars,3,26
608,cbce132e-cb8f-4aac-a1c1-a776704aebef,5,mdn,5,27
609,0c2d68f2-4d17-4dab-b9a1-d0bdf4e10ce4,5,mw,5,22
610,9798eef8-20b9-4df4-a0de-81ed2227b9bf,5,ars,5,24
611,8cc0183c-f480-475a-a25b-559f3576b7c5,5,mdn,4,18
612,91753f65-ede6-4be5-b7a7-9e8b4da7cc42,5,ars,3,21
613,efee5412-be59-448d-9f6e-9a7dcf201113,4,mdn,5,29
614,eb5ab705-64b5-4824-80b1-748c0c01560b,3,mdn,4,30
615,9c190f0c-c070-4a52-946b-462086f30106,4,mdn,4,25
616,88f20ee0-e749-487f-a908-12f8ab47142b,5,mdn,4,22
617,c7bf0ed5-820e-4544-920d-c50b944dec2c,4,ars,4,26
618,ce6e85c5-f384-4d46-b67e-a4ca72252a0a,5,mw,4,30
619,d2def5be-4ed5-4735-ba73-d6a360f58a69,5,mdn,3,25
620,23205395-678b-4b55-a150-3fc8227c3a18,5,ars,5,29
621,64272418-9b0a-406a-8bbe-e115bdbfc718,4,ars,5,25
622,9c2aadbd-036d-45e6-b130-7f3d98892dba,5,mdn,5,20
623,c7bf0ed5-820e-4544-920d-c50b944dec2c,3,mw,5,26
624,d1f141a2-1152-4522-ac13-eb572de63737,4,ars,4,23
625,f2359723-11a9-4415-8278-4adb624d9e6b,4,mdn,5,29
626,9a61b41c-a3e3-4ee1-b5d0-fd87681fe92a,5,mdn,4,21
627,a8272db8-0e9f-4372-a757-661bd02f9051,4,ars,5,26
628,e62e4b0c-e929-48f4-ad21-f172df57e747,5,mdn,5,23
629,3418969d-5c13-46ee-8df0-794019e7a64f,5,mdn,5,30
630,9798eef8-20b9-4df4-a0de-81ed2227b9bf,2,ars,4,24
631,7828cf51-b3a0-48db-8231-70513625208a,4,je,4,18
632,4c39b0b9-c9d0-45ac-b545-190c3da984fa,4,mdn,5,21
633,83cff052-3ad9-416d-b26e-4797eccc0f10,4,mf,5,25
634,802f27c7-ea1a-4e42-97b3-8174f236e379,5,ars,5,29
635,0e97a2f7-f21a-4142-b564-eac1d55150cb,5,mdn,5,28
636,ba649e58-8a55-492c-bf39-5d660ebef5c7,3,ars,5,20
637,5c1e8c88-6c25-4e21-99e7-98f3140d754f,5,mdn,3,22
638,a59fa924-4733-471c-8754-f6595cd0e6f1,5,mdn,4,27
639,cae3f7d3-ef38-44cd-99ae-c2606063e41f,5,ars,4,22
640,1e22ce44-7a97-4f75-b7f5-d47bd96a8342,4,ars,4,22
641,4c618e0b-e52e-4b54-98ca-542b28fe4432,4,ars,2,18
642,e876c637-3708-402f-9fc3-ed2a59c697c9,4,ars,5,27
643,38f9af29-497a-49e7-b561-797d2a207cf0,5,mdn,5,30
644,4ff66c05-68eb-4bc1-9ed7-4ca15066eb3c,5,ars,3,20
645,6e83b88a-84c4-4f8a-8fa9-9ff48e48fa49,5,mf,5,24
646,51c428b4-c4a7-4da8-86e1-1fa640026086,3,mdn,5,28
647,4afd54fc-f5e7-41c3-beaf-b9b1270a218c,5,mw,5,28
648,28c21980-3720-4511-bec7-cc2e6275750a,3,mdn,3,28
649,dfac5d22-8882-4707-bbe8-9325b9ddc739,5,mdn,5,20
650,b1d1a983-98bc-441f-96bf-b92fd2c78493,5,mw,5,26
651,e490e589-c757-4a79-9fb9-b96dc034c08b,5,mdn,5,22
652,68808f5c-066f-4afa-b2fa-ae7abe1e6ba5,5,mdn,5,19
653,b201d5cd-6e38-4c63-8347-e1dbd89720e9,4,mf,3,24
654,a4272ae2-4e7e-4252-a49a-10445c387bc6,5,mf,5,29
655,91e4721c-9e62-45f6-874a-878f40489739,5,ars,5,21
656,c7bf0ed5-820e-4544-920d-c50b944dec2c,5,mdn,4,26
657,0bb3ee6a-85cc-4eb3-b648-e8c08e1364db,5,ars,5,24
658,220cc7c6-0cef-413b-af2a-ec2208ceac65,4,ars,5,20
659,e9877472-82b1-472c-8e62-929561e5e2e7,5,ars,5,30
660,d99430cc-3810-4660-823f-02144b19ea3d,5,ars,3,29
661,c34aed25-5a2c-400e-ba87-7168d634e3bd,5,mdn,5,30
662,9fdd2e9f-bbb9-4c36-ad62-91b8914dd0ea,3,ars,4,25
663,e9b443df-a15c-4c9f-b225-c44096cdcb9e,5,ars,5,19
664,640d60da-a441-4460-b386-d9613ee01d28,3,ars,5,29
665,fe2ef5d1-e5b0-4c59-b553-8a14aa6485fd,5,mdn,3,28
666,aafce93e-6e5f-46ad-b186-d642d5a456a1,5,mfars,5,30
667,5d6539ff-441b-46cc-af23-5b77ff05230e,4,mdn,5,25
668,0aa927af-2e14-47b5-bb75-c1c700b13262,5,mf,5,25
669,acf94512-66a4-418e-98d7-dfc6c4691d80,4,mdn,5,24
670,d057bbf9-c5fa-420a-9bb9-1f6322853d1c,5,ars,3,27
671,dfac5d22-8882-4707-bbe8-9325b9ddc739,5,mw,5,20
672,8aef2d51-8022-4436-a3a6-8c80ea4e0d91,5,ars,4,29
673,e11ba41b-805a-4223-afa6-67c773666985,4,ars,4,30
674,b8617d9b-d83b-4256-a87a-6edeaaedc6ba,4,ars,4,24
675,44ca9a06-8b5d-42d1-a313-dfee18559727,4,mdn,5,28
676,dceebdb5-1a91-4fa6-8072-aaa827868eb3,4,ars,4,26
677,78cb70fb-cca0-4d6b-83e3-0ca440be5174,5,ars,5,27
678,5805dec2-b9a9-4314-9e19-729737c7a6c6,5,ars,4,21
679,2d1a4ae6-c125-4238-ae47-5496c45d5d8c,5,fg,4,24
680,88c6509b-cbe2-47c6-ad02-97c92e300c48,5,mf,5,30
681,5e6e310e-6abc-4e1a-b8e6-75b0a5b991b2,5,mf,4,28
682,6b792bd6-6f66-4692-b446-832cc13edc39,5,mdn,5,25
683,2d289025-ff1e-4ba7-a201-6b6053e593e8,5,mdn,5,21
684,c6990f5b-cd7a-4dda-a877-6155653d134e,5,ars,4,19
685,20d213ef-76bf-41bb-bc87-9ffcfa2127bc,4,ars,5,26
686,b72ffd03-aef1-4d7f-896e-953964384583,4,ars,5,24
687,7c900363-ac5f-43a0-ae64-d5bb23688d88,5,ars,4,27
688,c43a7404-eeeb-4714-9bc9-598b448da6f9,3,ars,5,30
689,5e454df6-a68f-4b76-b06a-f576ed27a11e,3,ars,5,22
690,5d674651-5ef2-4f04-b0fd-1cb744d92488,5,mfars,4,18
691,aafce93e-6e5f-46ad-b186-d642d5a456a1,4,ars,4,30
692,38f9af29-497a-49e7-b561-797d2a207cf0,5,ars,5,30
693,d2def5be-4ed5-4735-ba73-d6a360f58a69,4,ars,5,25
694,38f9af29-497a-49e7-b561-797d2a207cf0,5,ars,4,30
695,5939bdfb-18e1-40ee-8654-d802e218a33f,3,mdn,5,29
696,1cb0d1bf-328c-48fc-ba36-d238bcf1b7f6,5,mdn,5,22
697,2f586764-da78-499d-9a41-eafd03844e80,5,k,5,29
698,e696ca58-d61a-449b-8aae-30772b7d92e3,5,ars,5,24
699,c1843817-41a0-4488-9c7a-5a537f4659b5,5,ars,5,29
700,ce6e85c5-f384-4d46-b67e-a4ca72252a0a,5,mdn,5,30
701,e70f6ce4-4606-4a3d-a5cb-3c22ac67b4ea,3,mf,5,18
702,d1f141a2-1152-4522-ac13-eb572de63737,4,mdn,5,23
703,c005b690-b142-4d65-85e4-6ae65a48024d,4,ars,5,27
704,d975480c-d90f-414e-a9e1-b1288c4fbd1c,5,ars,3,28
705,ff4a3b75-5599-4d90-95f0-8a1bf29c5849,5,mdn,5,27
706,651aa3c1-3bba-4b30-9471-e0f7857900f7,5,mw,5,29
707,0d5f41b7-3ab8-478c-836a-767823fd4c82,4,mdn,5,28
708,e876c637-3708-402f-9fc3-ed2a59c697c9,5,mdn,4,27
709,64f2a8ab-33f5-42c6-9ba5-54e65b6b5af4,4,mdn,4,30
710,5d6539ff-441b-46cc-af23-5b77ff05230e,4,ars,5,25
711,2c7871c7-4bd5-43a8-aa2c-3c65fc33736c,5,ars,5,26
712,b08e0cea-9237-4a5a-87d6-3f72a313ae3f,5,k,5,29
713,ae40a3a5-e900-4cbc-8955-280bd7529d92,4,mdn,5,21
714,934eaca0-2d10-4419-8175-7812976e2931,5,ars,5,21
715,8633ed8f-31e9-45be-8c95-1a50d1658229,5,mdn,5,27
716,e11ba41b-805a-4223-afa6-67c773666985,5,mw,4,30
717,7a0157cb-c6fc-4ec5-873e-fafdddf66174,4,ars,5,20
718,caa1cb22-fbe5-43dd-bba4-11dd60e108aa,5,mdn,5,26
719,e0c2a19b-d844-4f21-887c-a90f7c9b4346,5,mdn,4,28
720,9054ffc8-9df3-4b73-a700-17b228a19cba,4,mf,4,29
